Client ID,ZIP Code,ID Client Type
210101878,4435,
210101879,4405,
210101880,4350,
210101881,4350,
210101882,4200,
210101883,4450,
210101884,1099,
210101885,4200,
210101886,4760,
210101887,4460,
210101888,4000,
210101889,4740,
210101890,4150,
210101894,4000,
210101895,4535,
210101896,4000,
210101897,1675,
210101900,4435,
210101901,4250,
210101902,4100,
210101903,4100,
210101905,4350,
210101906,4450,
210101908,4050,
210101909,4770,
210101910,4450,
210101911,4510,
210101912,4536,
210101913,4536,
210101914,4400,
210101915,4435,
210101916,4300,
210101917,4585,
210101918,4400,
210101919,4050,
210101920,4150,
210101921,4250,
210101922,1000,
210101926,4050,
210101927,1000,
210101928,4150,
210101929,4460,
210101930,4050,
210101931,4760,
210101932,1070,
210101933,4455,
210101934,4400,
210101935,4470,
210101936,4000,
210101937,4000,
210101938,4000,
210101939,4050,
210101940,4350,
210101941,4100,
210101942,4420,
210101943,4460,
210101945,4470,
210101947,4620,
210101948,4450,
210101949,4785,
210101950,4000,
210101951,4415,
210101952,4200,
210101953,4400,
210101954,3810,
210101956,4100,
210101957,4200,
210101958,4445,
210101959,4515,
210101960,4450,
210101962,4349,
210101964,4450,
210101965,4430,
210101966,4465,
210101968,4430,
210101969,4150,
210101970,1400,
210101971,4430,
210101972,1349,
210101973,4450,
210101975,4490,
210101976,4100,
210101977,4465,
210101978,4100,
210101979,4200,
210101982,4200,
210101983,4490,
210101984,4000,
210101985,4490,
210101986,4100,
210101987,4465,
210101988,4150,
210101989,1000,
210101990,1000,
210101991,1000,
210101992,1000,
210101993,1000,
210101994,1000,
210101995,1000,
210101996,4050,
210101997,4420,
210101998,4480,
210101999,4810,
210102000,4760,
210102003,4415,
210102004,4490,
210102005,4490,
210102006,4150,
210102007,4000,
210102008,2660,
210102009,2660,
210102010,4455,
210102011,4420,
210102012,4400,
210102015,4490,
210102016,4455,
210102017,4405,
210102018,4570,
210102019,4405,
210102020,4490,
210102021,4100,
210102022,4520,
210102023,4480,
210102024,4100,
210102025,4536,
210102026,4490,
210102027,4000,
210102028,4520,
210102029,4350,
210102030,4100,
210102031,9700,
210102032,4435,
210102033,1749,
210102034,1749,
210102035,4200,
210102036,4050,
210102037,4520,
210102038,4435,
210102039,4150,
210102040,4460,
210102041,4100,
210102043,4000,
210102044,1800,
210102045,4400,
210102046,4760,
210102048,4050,
210102049,4450,
210102050,4050,
210102051,4100,
210102052,4400,
210102053,4450,
210102054,4150,
210102055,4420,
210102056,4450,
210102057,4450,
210102061,4450,
210102062,4450,
210102064,4450,
210102066,4450,
210102068,2660,
210102069,4450,
210102070,4150,
210102071,4150,
210102072,4450,
210102073,4250,
210102077,4450,
210102078,4450,
210102079,4430,
210102080,4300,
210102081,4450,
210102082,4250,
210102083,4350,
210102084,4000,
210102085,4050,
210102086,4410,
210102087,1900,
210102088,4000,
210102089,4460,
210102090,4460,
210102091,4460,
210102092,4350,
210102093,4450,
210102094,4450,
210102095,3720,
210102096,4050,
210102098,1000,
210102099,1000,
210102100,4100,
210102101,4425,
210102102,4425,
210102105,4535,
210102106,4425,
210102109,4415,
210102110,4485,
210102111,4485,
210102112,4485,
210102113,4485,
210102114,4490,
210102115,4415,
210102117,4100,
210102118,4400,
210102119,4050,
210102121,4485,
210102122,4050,
210102124,4455,
210102125,3880,
210102126,4200,
210102127,4000,
210102128,4400,
210102129,1700,
210102130,1700,
210102131,4149,
210102132,4480,
210102133,4430,
210102134,4430,
210102136,4405,
210102137,4150,
210102140,4050,
210102141,4490,
210102142,4350,
210102143,4350,
210102144,1700,
210102145,4435,
210102146,4470,
210102147,4150,
210102148,4350,
210102149,4350,
210102150,4169,
210102151,4560,
210102152,4455,
210102153,4560,
210102154,4560,
210102155,4935,
210102156,4560,
210102157,4560,
210102158,4560,
210102159,4560,
210102160,4560,
210102161,4560,
210102162,4560,
210102163,4560,
210102164,4560,
210102165,4560,
210102166,4560,
210102167,4760,
210102169,1000,
210102171,4000,
210102172,4445,
210102173,4430,
210102174,4150,
210102176,4455,
210102177,4460,
210102179,1200,
210102180,1200,
210102181,4410,
210102182,4560,
210102183,4560,
210102184,4536,
210102185,4400,
210102186,4450,
210102187,3880,
210102188,4536,
210102190,4825,
210102191,4536,
210102192,4536,
210102193,4350,
210102194,4405,
210102195,4450,
210102197,4400,
210102198,4050,
210102199,4150,
210102200,4575,
210102201,4520,
210102202,4470,
210102203,4470,
210102204,4470,
210102205,4520,
210102206,4760,
210102207,4400,
210102208,4430,
210102209,4050,
210102210,4455,
210102211,4200,
210102212,4400,
210102213,4430,
210102214,4450,
210102215,4435,
210102216,4400,
210102218,6270,
210102219,4050,
210102220,4485,
210102221,4350,
210102222,4000,
210102223,4150,
210102224,1600,
210102226,1050,
210102227,4500,
210102228,4300,Hotelaria
210102229,4050,
210102230,4405,
210102231,4405,
210102232,4050,
210102233,4100,
210102234,4780,
210102235,1990,
210102237,4169,
210102238,4200,
210102239,4149,
210102240,4445,
210102241,4510,
210102242,4430,
210102243,4445,
210102244,4490,
210102245,4490,
210102246,4560,
210102247,4560,
210102250,4400,
210102251,4400,
210102254,4490,
210102256,4470,
210102257,4450,
210102258,4500,
210102260,4450,
210102261,4425,
210102262,4400,
210102263,4470,
210102264,4490,
210102265,4450,
210102266,4476,
210102267,4450,
210102268,4420,
210102269,4485,
210102270,4515,
210102271,4400,
210102272,4400,
210102273,4415,
210102274,4415,
210102275,4620,
210102276,4620,
210102277,4620,
210102278,4620,
210102279,4620,
210102280,4620,
210102281,4620,
210102282,4620,
210102283,4620,
210102284,4620,
210102285,4620,
210102286,4620,
210102287,4620,
210102288,4620,
210102289,4620,
210102290,4620,
210102291,4620,
210102292,4620,
210102293,4620,
210102294,4620,
210102295,4620,
210102296,4620,
210102297,4620,
210102298,4620,
210102299,4620,
210102300,4620,
210102301,4620,
210102302,4620,
210102303,4620,
210102304,4620,
210102305,4000,
210102306,4620,
210102307,4620,
210102308,4620,
210102309,4100,
210102311,4150,
210102312,4480,
210102313,4450,
210102314,4460,
210102315,4480,
210102316,4050,
210102317,4465,
210102318,4620,
210102319,4440,
210102320,4369,
210102321,4150,
210102322,4100,
210102324,4470,
210102325,4590,
210102327,4150,
210102328,4490,
210102329,4050,
210102330,4450,
210102331,4250,
210102332,4430,
210102333,4000,
210102334,1749,
210102335,4450,
210102336,4480,
210102337,4480,
210102338,4400,
210102339,4430,
210102340,4450,
210102341,4480,
210102342,4200,
210102343,4490,
210102344,4300,
210102345,4150,
210102346,4250,
210102347,4200,
210102348,4465,
210102349,4490,
210102350,4740,
210102351,4760,
210102352,4745,
210102353,4250,
210102354,4500,
210102355,4620,
210102356,4500,
210102357,4200,
210102358,4445,
210102360,4490,
210102361,4490,
210102362,4150,
210102364,4000,
210102365,3880,
210102366,4450,
210102367,4150,
210102368,4250,
210102369,4810,
210102370,4450,
210102372,4200,
210102373,4050,
210102374,4050,
210102375,4050,
210102376,4050,
210102377,4169,
210102378,4050,
210102379,4050,
210102380,4150,
210102381,4000,
210102382,4450,
210102383,4450,
210102385,4490,
210102386,4450,
210102387,4450,
210102388,4470,
210102389,1249,
210102390,4100,
210102391,4000,
210102393,4150,
210102394,4150,
210102395,4450,
210102396,4200,
210102397,4150,
210102398,4050,
210102399,4150,
210102400,4480,
210102403,4400,
210102404,4000,
210102405,4050,
210102407,4350,
210102408,4450,
210102409,3080,
210102410,4490,
210102411,4050,
210102412,4000,
210102415,4050,
210102416,4150,
210102417,4250,
210102418,4760,
210102419,4535,
210102420,4000,
210102421,4400,
210102422,4450,
210102423,4480,
210102424,4000,
210102425,4200,
210102426,4490,
210102427,4450,
210102428,4450,
210102429,4050,
210102430,1000,
210102431,4810,
210102432,4810,
210102433,4420,
210102434,4150,
210102435,4050,
210102436,4050,
210102437,4450,
210102438,4430,
210102439,4150,
210102440,4200,
210102442,7370,
210102443,4455,
210102444,4050,
210102445,4150,
210102446,4150,
210102447,4450,
210102448,4450,
210102449,4450,
210102451,4465,
210102452,4560,
210102453,4490,
210102454,4450,
210102455,4150,
210102456,4100,
210102457,4100,
210102458,4445,
210102459,4420,
210102460,4000,
210102464,4440,
210102465,1950,
210102466,4430,
210102467,4404,
210102468,4465,
210102469,4475,
210102470,4470,
210102471,4150,
210102473,4050,
210102474,4050,
210102475,4050,
210102476,4350,
210102478,4745,
210102479,1750,
210102480,4470,Café/Pastelaria
210102481,4150,
210102483,4100,
210102485,4450,
210102486,4470,
210102487,4150,
210102489,4000,
210102490,4470,
210102491,4460,
210102492,4150,
210102493,4536,
210102494,4050,
210102495,4150,
210102496,4150,
210102497,4100,
210102498,4475,
210102499,9950,
210102500,4400,
210102501,4745,
210102502,4350,
210102503,4149,
210102504,4760,
210102505,4430,
210102506,4470,
210102507,4470,
210102508,4050,
210102509,1249,
210102510,4485,
210102511,4430,
210102512,4785,
210102513,4480,
210102514,4000,
210102515,4405,
210102516,4474,
210102518,4400,
210102519,4500,
210102520,4050,
210102521,4200,
210102522,4500,
210102525,4510,
210102526,4740,
210102527,4500,
210102528,4400,
210102529,4050,
210102530,1750,
210102531,4000,
210102532,1100,
210102533,1100,
210102534,1100,
210102535,1100,
210102536,1100,
210102537,1100,
210102538,1100,
210102539,1100,
210102540,1100,
210102541,1100,
210102542,4450,
210102544,4610,
210102547,4610,
210102548,4815,
210102549,4460,
210102550,4435,
210102551,4510,
210102552,4100,
210102553,4400,
210102554,4740,
210102555,4410,
210102556,4050,
210102557,3885,
210102558,4400,
210102559,4100,
210102560,4050,
210102561,4450,
210102562,4200,
210102563,4450,
210102564,1200,
210102565,4450,
210102566,4100,
210102567,4470,
210102568,4460,
210102569,4450,
210102570,4050,
210102571,4000,
210102574,4450,
210102578,1000,
210102579,4150,
210102580,4466,
210102581,4050,
210102583,4000,
210102584,4460,
210102585,4450,
210102586,4200,
210102587,4100,
210102588,4100,
210102589,4435,
210102590,4200,
210102591,4475,
210102592,4465,
210102593,4535,
210102594,4500,
210102595,4050,
210102596,4050,
210102597,4050,
210102598,4050,
210102599,4050,
210102601,4050,
210102602,4050,
210102603,4050,
210102604,4050,
210102605,4000,
210102606,4590,
210102607,4050,
210102608,4935,
210102609,4490,
210102610,4575,
210102611,4485,
210102612,4150,
210102613,4700,
210102614,4100,
210102615,4050,
210102616,4450,
210102617,4740,
210102619,4350,
210102622,4505,
210102623,4200,
210102625,4450,
210102626,4430,
210102628,4785,
210102629,4500,
210102630,3810,
210102631,4050,
210102633,4430,
210102634,4430,
210102636,1749,
210102637,4485,
210102640,4415,
210102643,1749,
210102644,4465,
210102645,4200,
210102646,4150,
210102647,4485,
210102649,4050,
210102650,4450,
210102651,4050,
210102652,4050,
210102653,4100,
210102654,4400,
210102655,4405,
210102657,4600,
210102658,4000,
210102659,4400,
210102660,4250,
210102661,4250,
210102662,4250,
210102663,4250,
210102664,4450,
210102666,4450,
210102667,4000,
210102668,4460,
210102669,4150,
210102670,4150,
210102671,4475,
210102673,4400,
210102674,4450,
210102675,4100,
210102676,4490,
210102677,4420,
210102678,4770,
210102679,4410,
210102680,4150,
210102683,4455,
210102684,4350,
210102685,4450,
210102686,4455,
210102687,4470,
210102688,4500,
210102690,4100,
210102691,4000,
210102692,4050,
210102693,4400,
210102694,4050,
210102695,4450,
210102696,4450,
210102697,4485,
210102698,4450,
210102701,4460,
210102703,4400,
210102704,4470,
210102705,1300,
210102706,3885,
210102708,4760,
210102709,4150,
210102711,4415,
210102712,4415,
210102713,4505,
210102714,4440,
210102715,4430,
210102716,4485,
210102717,4450,
210102718,4050,
210102719,4050,
210102720,4050,
210102721,4050,
210102722,4050,
210102723,4050,
210102725,1250,
210102726,4460,
210102727,4450,
210102728,4610,
210102729,4610,
210102730,4610,
210102731,4610,
210102732,4610,
210102733,4610,
210102734,4610,
210102735,4610,
210102736,4610,
210102738,4100,
210102739,4400,
210102740,4585,
210102741,4430,
210102742,4430,
210102744,4480,
210102745,1349,
210102748,4000,
210102749,4450,
210102751,4760,
210102752,4435,
210102753,4000,
210102754,4460,
210102755,4150,
210102756,4200,
210102759,4490,
210102762,4455,
210102763,4465,
210102764,4250,
210102765,4405,
210102766,4435,
210102768,4740,
210102769,4400,
210102772,4455,
210102773,4150,
210102774,4405,
210102775,4050,
210102776,4485,
210102777,4485,
210102778,4485,
210102779,4050,
210102781,4765,
210102782,4765,
210102783,4199,
210102784,4420,
210102785,4050,
210102788,4200,
210102789,4430,
210102792,4450,
210102793,4430,
210102796,4250,
210102797,4485,
210102798,4825,
210102800,4420,
210102801,4050,
210102802,4430,
210102803,4435,
210102804,4450,
210102805,4470,
210102806,4050,
210102807,4455,
210102808,4740,
210102810,4050,
210102813,4050,
210102814,4050,Coletiva/Instituição/Cantina
210102815,4450,
210102817,4150,
210102818,4760,
210102819,4200,
210102820,4000,
210102821,4760,
210102822,4485,
210102823,4050,
210102824,4455,
210102825,4430,
210102826,4050,
210102827,4480,
210102829,4250,
210102831,4485,
210102832,4455,
210102833,4470,
210102834,4450,
210102836,4751,
210102838,2500,
210102842,4450,
210102843,4470,
210102844,4050,
210102845,4435,
210102846,2840,
210102847,4470,
210102849,4415,
210102850,4585,
210102851,3885,
210102852,4000,
210102854,4520,
210102856,4450,
210102857,4400,
210102858,4460,
210102859,4150,
210102860,4510,
210102863,4560,
210102864,4470,
210102865,4560,
210102869,4050,
210102871,4430,
210102872,4249,
210102874,4520,
210102875,3700,
210102877,4785,
210102878,4455,
210102879,4560,
210102880,4785,
210102881,3800,
210102882,3830,
210102883,3850,
210102884,3810,
210102885,3830,
210102886,4435,
210102887,4415,
210102890,3700,
210102891,4420,
210102892,4400,
210102893,4435,
210102895,4470,
210102896,4050,
210102897,4000,
210102898,4740,
210102899,4470,
210102900,3880,
210102901,3880,
210102902,4150,
210102905,4050,
210102906,4050,
210102907,4505,
210102908,4150,
210102909,4050,
210102910,4470,
210102911,4470,
210102912,4470,
210102914,4520,
210102915,4520,
210102916,4435,
210102917,4050,
210102918,4050,
210102919,4050,
210102920,4510,
210102921,4050,
210102922,4435,
210102923,4500,
210102924,4404,
210102926,4480,
210102927,4580,
210102928,3720,
210102929,4505,
210102930,4445,
210102931,4050,
210102932,4815,
210102933,4250,
210102934,4405,
210102935,4425,
210102936,3700,
210102937,4505,
210102940,4585,
210102941,4470,
210102942,4560,
210102943,4150,
210102944,4460,Restaurante - Japonês
210102945,4000,
210102946,4435,
210102948,4430,
210102949,4450,
210102950,4480,
210102951,4100,
210102952,4000,
210102953,4200,
210102954,3880,
210102955,4500,
210102957,4520,
210102958,4490,
210102959,4740,
210102960,4250,
210102961,4250,
210102962,4050,
210102963,4470,
210102964,4580,
210102969,4400,
210102970,4520,
210102971,4470,
210102972,3700,
210102974,4535,
210102976,4100,
210102977,4000,
210102978,4150,
210102980,4100,
210102982,4430,
210102983,4410,
210102984,4300,
210102985,4560,
210102986,4050,
210102987,4515,
210102988,4400,
210102989,4435,
210102990,4435,
210102991,4400,
210102994,3700,
210102995,4435,
210102996,4490,
210102997,4250,
210102998,4000,
210102999,4470,
210103000,4050,
210103001,4465,
210103002,4455,
210103003,4470,
210103004,4405,
210103005,4400,Café/Pastelaria
210103006,4740,
210103007,3700,
210103008,4400,
210103009,4425,
210103010,4445,
210103011,4475,
210103012,4470,
210103013,4050,
210103014,4050,
210103016,4450,
210103017,4465,
210103018,4465,
210103019,4430,
210103020,4100,
210103021,4100,
210103026,4150,
210103027,4445,
210103028,4585,
210103029,4425,
210103030,4150,
210103031,4485,Catering
210103034,4400,
210103035,4400,
210103036,4400,
210103038,4400,
210103040,4470,
210103042,4050,
210103043,4050,
210103044,4590,
210103047,4150,
210103048,3700,
210103049,4730,
210103052,4420,
210103053,4100,
210103054,4000,
210103055,4100,
210103057,3700,
210103058,4050,
210103059,4785,
210103061,4470,
210103062,4490,
210103063,4050,
210103064,4460,
210103065,4404,
210103066,4490,
210103067,4490,
210103068,4435,
210103069,4050,
210103070,4470,
210103071,4050,
210103072,4505,
210103073,4405,
210103074,4410,
210103075,4400,
210103076,4520,
210103077,4400,
210103078,4250,
210103079,4250,
210103080,4100,
210103081,3850,
210103082,4000,
210103083,4200,
210103084,4300,
210103085,4560,
210103086,4455,
210103087,4590,
210103088,4100,
210103089,4400,
210103090,4150,
210103091,4475,
210103092,4430,
210103093,4100,
210103094,4000,
210103095,4150,
210103097,4465,Hotelaria
210103098,4465,Hotelaria
210103099,4465,Hotelaria
210103100,4465,Hotelaria
210103101,4000,
210103103,4200,
210103104,4050,
210103105,4150,
210103106,4000,Catering
210103108,4435,
210103109,4050,
210103110,4000,
210103111,4050,
210103112,4470,
210103113,4620,
210103115,4150,
210103117,4300,
210103118,4500,
210103119,4450,
210103120,4000,
210103122,4000,
210103123,4404,
210103124,4445,
210103125,4415,Coletiva/Instituição/Cantina
210103128,4445,
210103130,4445,
210103131,4460,
210103132,4475,
210103133,4780,
210103136,4400,
210103137,4100,
210103138,4450,
210103139,3000,
210103147,4050,
210103148,4050,
210103149,4050,
210103150,4050,
210103151,4050,
210103152,4050,
210103153,4050,
210103154,4050,
210103155,4050,
210103156,4050,
210103157,4050,
210103158,4050,
210103159,4050,
210103160,4050,
210103161,4050,
210103162,4050,
210103167,4050,
210103168,4050,
210103169,4050,
210103170,4050,
210103171,4050,
210103172,4050,
210103173,4050,
210103174,4050,
210103176,4050,
210103177,4050,
210103179,4050,
210103181,4050,
210103182,4050,
210103183,4050,
210103187,4050,
210103189,4050,
210103190,4050,
210103191,4050,
210103192,4050,
210103193,4050,
210103194,4050,
210103195,4050,
210103196,4050,
210103197,4050,
210103198,4050,
210103199,4050,
210103200,4050,
210103201,4050,
210103202,4050,
210103204,4050,
210103205,4050,
210103207,4050,
210103208,4050,
210103209,4050,
210103210,4420,
210103211,4450,
210103212,4050,
210103213,4000,
210103215,4415,
210103216,4250,
210103217,4404,
210103218,4050,
210103219,4050,
210103220,4780,
210103221,4535,
210103222,4470,
210103223,4420,
210103224,4490,
210103225,4300,
210103226,4400,
210103227,4520,
210103228,4050,
210103229,4430,
210103230,4405,
210103232,4480,
210103233,4050,
210103234,4445,
210103235,4200,
210103236,4200,
210103237,4400,
210103238,4490,
210103239,4410,
210103240,4460,
210103241,4050,
210103242,4000,
210103243,4430,
210103244,4150,
210103245,4250,
210103246,4450,
210103247,4460,
210103248,4450,
210103250,4420,
210103251,4000,
210103252,4470,
210103253,4570,
210103254,4570,
210103256,4150,
210103257,5100,
210103258,4100,
210103259,4100,
210103260,4450,
210103261,4000,
210103262,4760,
210103264,4050,
210103265,4100,
210103266,4450,
210103267,4100,
210103268,4050,
210103269,4430,
210103271,4480,
210103272,4480,
210103273,4100,
210103274,4405,
210103275,4000,
210103276,5100,
210103277,4000,
210103278,4760,
210103279,4785,
210103280,4150,
210103281,4350,
210103282,4450,
210103284,4050,
210103285,4100,
210103287,4525,
210103288,4400,
210103289,4795,
210103290,4745,
210103291,4400,
210103292,4755,
210103293,4760,
210103296,4250,
210103297,4050,
210103298,4050,
210103299,4050,
210103300,4480,
210103302,4150,
210103303,4430,
210103304,4050,
210103305,4050,
210103307,4050,
210103308,4400,
210103309,4470,
210103310,4470,
210103311,4470,
210103312,4470,
210103313,4470,
210103314,4470,
210103315,4200,
210103317,4440,
210103318,4710,
210103319,4100,
210103320,4450,
210103321,4450,
210103322,4450,
210103323,4450,
210103324,4430,
210103326,4200,
210103328,4430,
210103329,4435,
210103330,4150,
210103331,4000,
210103332,4450,
210103333,3700,
210103334,4450,
210103335,4050,
210103336,4250,
210103337,4435,
210103338,4000,
210103339,4620,
210103340,4400,
210103342,4430,
210103343,4485,
210103344,4455,
210103345,4480,
210103346,4485,
210103347,4000,
210103348,4450,
210103349,4455,
210103350,4465,
210103351,4455,
210103352,4200,
210103354,4400,
210103355,4430,
210103358,4100,
210103359,4000,
210103362,4050,
210103365,4050,
210103368,4050,
210103370,4050,
210103371,4050,
210103372,4050,
210103373,4050,
210103374,4100,
210103375,4450,
210103376,4150,
210103377,4050,
210103378,4050,
210103379,4050,
210103382,4050,
210103383,4050,
210103384,4050,
210103385,4050,
210103386,4050,
210103387,4050,
210103388,4050,
210103389,4050,
210103390,4050,
210103391,4050,
210103393,4050,
210103394,4050,
210103395,4050,
210103397,4050,
210103398,4050,
210103399,4050,
210103400,4050,
210103404,4050,
210103405,4050,
210103407,4050,
210103408,4050,Restaurante - Cozinha Portuguesa
210103409,4050,
210103410,4050,Restaurante - Cozinha Portuguesa
210103411,4050,
210103412,4050,
210103413,4050,
210103414,4050,
210103415,4050,
210103416,4050,
210103417,4050,
210103418,4050,
210103419,4050,
210103420,4050,
210103424,4050,
210103426,4050,
210103427,4050,
210103428,4050,
210103429,4050,
210103430,4050,
210103431,4050,
210103432,4050,
210103433,4050,
210103434,4050,
210103435,4050,
210103436,4050,
210103437,4050,
210103438,4050,
210103439,4050,
210103440,4000,
210103441,4050,
210103443,4000,
210103444,4050,
210103445,4100,
210103446,4500,
210103447,4050,
210103448,4150,
210103449,4100,
210103450,4000,
210103451,4000,
210103453,4470,
210103454,4200,
210103455,4000,
210103456,4200,
210103457,4000,
210103458,4000,
210103459,4000,
210103460,4000,
210103462,4150,
210103464,4400,
210103465,4400,
210103466,4460,
210103467,4100,
210103468,4100,
210103469,4490,
210103470,4050,
210103471,4050,
210103472,4050,
210103473,4050,
210103474,4050,
210103475,4050,
210103476,4050,
210103477,4050,
210103478,4050,
210103479,4050,
210103480,4050,
210103481,4050,
210103482,4050,
210103483,4050,
210103484,4050,
210103485,4050,
210103486,4050,
210103487,4050,
210103489,4050,
210103490,4050,
210103491,4050,
210103492,4050,
210103493,4050,
210103494,4050,
210103495,4050,
210103496,4050,
210103498,4050,
210103499,4050,
210103500,4050,
210103501,4050,
210103502,4050,
210103503,4000,
210103504,4250,
210103506,4150,
210103507,4200,
210103508,4580,Coletiva/Instituição/Cantina
210103510,4050,
210103511,4150,
210103512,4425,
210103513,4050,
210103515,4100,
210103516,4050,
210103517,4505,
210103518,4000,
210103519,4150,
210103520,4740,
210103521,4250,
210103522,4520,
210103523,4450,
210103524,4450,
210103525,4430,
210103527,4485,
210103528,4490,
210103529,4400,
210103530,4400,
210103531,4470,
210103532,4050,
210103533,4430,
210103534,4435,
210103536,4200,
210103537,4490,
210103538,4455,
210103539,4450,
210103540,4485,
210103541,4050,
210103543,4100,
210103544,4200,
210103546,4400,
210103547,4050,
210103548,4100,
210103549,4500,
210103550,4100,
210103551,4100,
210103552,4050,
210103553,4100,
210103556,4450,
210103557,4050,
210103558,4404,
210103559,4700,
210103560,4400,
210103561,4050,
210103563,4505,
210103564,4050,
210103565,4450,
210103566,4400,
210103567,4400,
210103568,4150,
210103571,4000,
210103572,4000,
210103574,4150,
210103575,4404,
210103576,4520,
210103578,4100,
210103580,4100,
210103583,4050,
210103584,4100,
210103585,4050,
210103586,4000,
210103587,4435,
210103590,4050,
210103591,4480,
210103592,4430,
210103594,4050,
210103596,4430,
210103597,4430,
210103598,4150,
210103599,4435,
210103600,4200,
210103601,4505,
210103602,4435,
210103603,4450,
210103605,4505,
210103606,4415,
210103607,4100,
210103608,4445,
210103610,4740,
210103611,4520,
210103612,4490,
210103613,4480,
210103617,3700,
210103622,4420,
210103623,4490,
210103624,4490,
210103625,4490,
210103626,4490,
210103628,4490,
210103629,4470,
210103631,4100,
210103633,4535,
210103634,4430,
210103635,4050,
210103636,4250,
210103637,4050,
210103639,4050,
210103641,4480,
210103642,4490,
210103643,4450,
210103646,4050,
210103647,4050,
210103650,4050,
210103652,4780,
210103653,4000,
210103654,4400,
210103655,4400,
210103656,4400,
210103657,4400,
210103663,4050,
210103667,4050,
210103670,4050,
210103672,4050,
210103675,4050,
210103676,4050,
210103680,4050,
210103683,4050,
210103684,4535,Restaurante - Cozinha Portuguesa
210103685,4050,
210103686,4435,
210103688,4050,
210103690,4050,
210103691,4050,
210103692,4000,
210103693,4150,
210103694,4050,
210103695,4450,
210103696,4200,
210103697,4415,
210103698,4415,
210103699,4050,
210103700,4050,
210103701,4050,
210103702,5370,
210103703,4425,
210103704,4935,Hotelaria
210103705,4000,
210103709,4420,
210103710,4000,
210103711,4425,
210103712,4050,
210103713,4400,
210103714,4430,
210103716,4050,
210103717,4050,
210103718,4050,
210103719,4050,
210103720,4050,
210103721,4050,
210103722,4050,
210103723,4050,
210103724,4050,
210103725,4050,
210103726,4050,
210103727,4050,
210103728,4485,
210103729,4050,
210103730,4400,
210103731,4400,
210103733,4050,
210103734,4000,
210103735,4000,
210103736,4049,
210103737,4150,
210103740,4430,
210103741,4460,
210103742,4050,
210103743,4450,
210103745,4535,
210103746,4535,
210103749,4535,
210103750,4825,
210103752,4450,
210103753,4480,
210103754,4760,
210103755,4050,
210103756,4475,
210103759,4050,
210103760,4465,
210103761,4465,
210103762,4460,
210103763,4000,
210103764,4149,
210103765,4300,
210103766,4505,
210103767,4490,
210103768,4450,
210103769,4475,
210103772,4050,
210103773,4400,
210103774,4460,
210103775,4200,
210103777,4050,
210103779,1649,
210103782,4050,
210103784,4000,
210103785,4200,
210103786,4710,
210103787,4520,
210103788,4560,
210103789,4760,
210103790,4369,
210103791,4050,
210103793,4430,
210103794,4150,
210103795,4050,
210103797,1150,
210103799,4000,
210103800,4420,
210103802,4460,
210103803,4250,
210103806,4470,
210103807,4470,
210103808,4420,
210103809,4400,
210103810,3720,
210103811,3720,
210103812,4745,
210103813,4200,
210103814,4455,
210103815,4400,
210103817,4475,
210103818,4495,
210103820,4475,
210103821,4150,
210103822,4150,
210103823,3885,
210103825,4535,
210103826,4350,
210103827,4000,
210103829,4710,
210103831,4451,
210103832,4775,
210103833,4050,
210103834,4050,
210103837,4050,
210103838,4050,
210103839,4050,
210103840,4050,
210103841,4050,
210103842,4050,
210103843,4050,
210103844,4050,
210103850,4050,
210103851,4050,
210103852,4050,
210103853,4050,
210103854,4050,
210103855,4050,
210103856,4050,
210103857,4050,
210103858,4050,
210103859,4050,
210103860,4050,
210103861,4050,
210103862,4050,
210103863,4050,
210103864,4050,
210103865,4050,
210103866,4050,
210103871,4050,
210103872,4050,
210103873,4050,
210103874,4050,
210103875,4050,
210103876,4050,
210103877,4050,
210103884,4050,
210103885,4050,
210103886,4050,
210103890,4050,
210103891,4050,
210103892,4050,
210103893,4050,
210103894,4050,
210103895,4050,
210103896,4050,
210103897,4050,
210103898,4050,
210103900,4050,
210103904,4050,
210103905,4050,
210103906,4050,
210103911,4050,
210103917,4050,
210103921,4050,
210103924,4050,
210103925,4050,
210103926,4050,
210103927,4050,
210103928,4050,
210103929,4050,
210103932,4050,
210103933,4049,
210103934,4250,
210103935,4250,
210103938,4200,
210103939,4485,
210103940,4590,
210103941,4050,
210103942,4300,
210103943,4150,
210103945,4200,
210103946,4150,
210103947,4050,
210103948,4050,
210103949,4425,
210103955,4150,
210103956,4520,
210103957,4525,
210103958,4470,
210103959,4435,
210103961,4050,
210103962,4000,
210103963,1700,
210103964,4400,
210103966,4050,
210103967,4050,
210103968,4580,
210103970,4200,
210103971,4475,
210103972,4700,
210103974,4470,
210103975,4400,
210103976,4000,
210103977,4430,
210103978,4430,
210103979,4200,
210103980,4715,
210103981,4200,
210103982,4740,
210103983,4050,
210103984,4400,
210103985,4400,
210103987,4700,
210103988,4200,
210103989,4300,
210103992,4250,
210103994,4100,Coletiva/Instituição/Cantina
210103995,4475,
210103996,4100,
210103997,4000,
210104001,4450,
210104002,4510,
210104003,4455,
210104004,4490,
210104005,4050,
210104006,4300,
210104007,4465,
210104008,4200,
210104011,4520,
210104012,4150,
210104013,4435,
210104014,4450,
210104015,4465,
210104016,4445,
210104017,4000,
210104018,3804,
210104019,4410,
210104020,4050,
210104021,3810,
210104023,4710,
210104024,4000,
210104025,4470,Restaurante - Rodízio
210104028,4200,
210104029,4150,
